,.,.,O
Sentence: 320,Uganda,NNP,B-gpe
,'s,POS,O
,military,NN,O
,had,VBD,O
,detained,VBN,O
,Dr.,NNP,B-per
,Besigye,NNP,I-per
,since,IN,O
,November,NNP,B-tim
,",",",",O
,when,WRB,O
,he,PRP,O
,returned,VBD,O
,from,IN,O
,self-imposed,JJ,O
,exile,NN,O
,to,TO,O
,run,VB,O
,against,IN,O
,President,NNP,B-per
,Yoweri,NNP,I-per
,Museveni,NNP,I-per
,in,IN,O
,next,JJ,O
,month,NN,O
,'s,POS,O
,presidential,JJ,O
,election,NN,O
,.,.,O
Sentence: 321,A,DT,O
,military,JJ,O
,tribunal,NN,O
,has,VBZ,O
,charged,VBN,O
,Dr.,NNP,B-per
,Besigye,NNP,I-per
,with,IN,O
,terrorism,NN,O
,and,CC,O
,possessing,VBG,O
,illegal,JJ,O
,weapons,NNS,O
,.,.,O
Sentence: 322,But,CC,O
,a,DT,O
,Ugandan,JJ,B-gpe
,High,NNP,B-org
,Court,NNP,I-org
,Judge,NN,O
,",",",",O
,John,NNP,B-per
,Bosco,NNP,I-per
,Katutsi,NNP,I-per
,",",",",O
,said,VBD,O
,his,PRP$,O
,detention,NN,O
,was,VBD,O
,illegal,JJ,O
,because,IN,O
,the,DT,O
,High,NNP,B-org
,Court,NNP,I-org
,had,VBD,O
,suspended,VBN,O
,the,DT,O
,military,JJ,O
,trial,NN,O
,.,.,O
Sentence: 323,Dr.,NNP,B-per
,Besigye,NNP,I-per
,still,RB,O
,faces,VBZ,O
,rape,NN,O
,charges,NNS,O
,",",",",O
,for,IN,O
,which,WDT,O
,a,DT,O
,civilian,JJ,O
,trial,NN,O
,began,VBD,O
,Monday,NNP,B-tim
,.,.,O
Sentence: 324,He,PRP,O
,has,VBZ,O
,denied,VBN,O
,all,PDT,O
,the,DT,O
,charges,NNS,O
,",",",",O
,which,WDT,O
,supporters,NNS,O
,say,VBP,O
,were,VBD,O
,trumped,VBN,O
,up,RP,O
,to,TO,O
,keep,VB,O
,him,PRP,O
,from,IN,O
,running,VBG,O
,for,IN,O
,president,NN,O
,.,.,O
Sentence: 325,U.S.,NNP,B-gpe
,President,NNP,B-per
,Barack,NNP,I-per
,Obama,NNP,I-per
,says,VBZ,O
,improvements,NNS,O
,in,IN,O
,the,DT,O
,American,JJ,B-gpe
,health,NN,O
,care,NN,O
,system,NN,O
,are,VBP,O
,inevitable,JJ,O
,.,.,O
Sentence: 326,Mr.,NNP,B-per
,Obama,NNP,I-per
,made,VBD,O
,his,PRP$,O
,comments,NNS,O
,in,IN,O
,the,DT,O
,White,NNP,B-art
,House,NNP,I-art
,Rose,NNP,I-art
,Garden,NNP,I-art
,Monday,NNP,B-tim
,as,IN,O
,he,PRP,O
,nominated,VBD,O
,an,DT,O
,African-American,JJ,B-gpe
,woman,NN,O
,",",",",O
,Regina,NNP,B-per
,Benjamin,NNP,I-per
,",",",",O
,to,TO,O
,become,VB,O
,the,DT,O
,U.S.,NNP,B-gpe
,Surgeon,NNP,B-per
,General,NNP,I-per
,.,.,O
Sentence: 327,The,DT,O
,president,NN,O
,said,VBD,O
,"""",``,O
,naysayers,NNS,O
,and,CC,O
,cynics,NNS,O
,"""",``,O
,should,MD,O
,not,RB,O
,bet,VB,O
,against,IN,O
,the,DT,O
,passage,NN,O
,of,IN,O
,health,NN,O
,insurance,NN,O
,legislation,NN,O
,.,.,O
Sentence: 328,He,PRP,O
,also,RB,O
,said,VBD,O
,inaction,NN,O
,on,IN,O
,the,DT,O
,issue,NN,O
,is,VBZ,O
,not,RB,O
,an,DT,O
,option,NN,O
,.,.,O
Sentence: 329,Mr.,NNP,B-per
,Obama,NNP,I-per
,has,VBZ,O
,vowed,VBN,O
,to,TO,O
,sign,VB,O
,a,DT,O
,health,NN,O
,care,NN,O
,bill,NN,O
,into,IN,O
,law,NN,O
,this,DT,O
,year,NN,O
,.,.,O
Sentence: 330,Democrats,NNS,B-org
,in,IN,O
,the,DT,O
,House,NNP,B-org
,of,IN,I-org
,Representatives,NNPS,I-org
,say,VBP,O
,they,PRP,O
,are,VBP,O
,nearly,RB,O
,ready,JJ,O
,to,TO,O
,unveil,VB,O
,their,PRP$,O
,health,NN,O
,care,NN,O
,reform,NN,O
,plan,NN,O
,.,.,O
Sentence: 331,Controversy,NN,O
,over,IN,O
,extending,VBG,O
,health,NN,O
,coverage,NN,O
,to,TO,O
,uninsured,JJ,O
,Americans,NNS,B-gpe
,centers,VBZ,O
,on,IN,O
,how,WRB,O
,to,TO,O
,pay,VB,O
,for,IN,O
,it,PRP,O
,.,.,O
Sentence: 332,It,PRP,O
,is,VBZ,O
,expected,VBN,O
,to,TO,O
,cost,VB,O
,$,$,O
,1,CD,O
,trillion,CD,O
,over,IN,O
,10,CD,O
,years,NNS,O
,.,.,O
Sentence: 333,World,NNP,B-org
,Bank,NNP,I-org
,member,NN,O
,nations,NNS,O
,meeting,VBG,O
,in,IN,O
,Washington,NNP,B-geo
,have,VBP,O
,approved,VBN,O
,a,DT,O
,debt,NN,O
,relief,NN,O
,plan,NN,O
,for,IN,O
,17,CD,O
,African,JJ,B-gpe
,and,CC,O
,Latin,JJ,B-gpe
,American,JJ,I-gpe
,countries,NNS,O
,that,WDT,O
,could,MD,O
,total,VB,O
,$,$,O
,37,CD,O
,billion,CD,O
,over,IN,O
,40,CD,O
,years,NNS,O
,.,.,O
Sentence: 334,World,NNP,B-org
,Bank,NNP,I-org
,President,NNP,B-per
,Paul,NNP,I-per
,Wolfowitz,NNP,I-per
,said,VBD,O
,two-thirds,NNS,O
,of,IN,O
,the,DT,O
,bank,NN,O
,members,NNS,O
,have,VBP,O
,now,RB,O
,approved,VBN,O
,the,DT,O
,plan,NN,O
,",",",",O
,meaning,VBG,O
,the,DT,O
,bank,NN,O
,could,MD,O
,start,VB,O
,forgiving,VBG,O
,debts,NNS,O
,in,IN,O
,July,NNP,B-tim
,.,.,O
Sentence: 335,The,DT,O
,move,NN,O
,follows,VBZ,O
,July,NNP,B-tim
,'s,POS,O
,pledge,NN,O
,from,IN,O
,the,DT,O
,wealthy,JJ,O
,G-8,NNP,B-org
,countries,NNS,O
,to,TO,O
,cancel,VB,O
,the,DT,O
,debt,NN,O
,of,IN,O
,the,DT,O
,world,NN,O
,'s,POS,O
,poorest,JJS,O
,countries,NNS,O
,",",",",O
,many,NN,O
,of,IN,O
,which,WDT,O
,are,VBP,O
,located,VBN,O
,in,IN,O
,Africa,NNP,B-geo
,.,.,O
Sentence: 336,The,DT,O
,17,CD,O
,countries,NNS,O
,now,RB,O
,eligible,JJ,O
,for,IN,O
,World,NNP,B-org
,Bank,NNP,I-org
,debt,NN,O
,relief,NN,O
,are,VBP,O
,Benin,NNP,B-gpe
,",",",",O
,Bolivia,NNP,B-gpe
,",",",",O
,Burkina,NNP,B-gpe
,Faso,NNP,I-gpe
,",",",",O
,Ethiopia,NNP,B-gpe
,",",",",O
,Ghana,NNP,B-gpe
,",",",",O
,Guyana,NNP,B-gpe
,",",",",O
,Honduras,NNP,B-gpe
,",",",",O
,Madagascar,NNP,B-gpe
,",",",",O
,Mali,NNP,B-gpe
,",",",",O
,Mozambique,NNP,B-gpe
,",",",",O
,Nicaragua,NNP,B-gpe
,",",",",O
,Niger,NNP,B-gpe
,",",",",O
,Rwanda,NNP,B-gpe
,",",",",O
,Senegal,NNP,B-gpe
,",",",",O
,Tanzania,NNP,B-gpe
,",",",",O
,Uganda,NNP,B-gpe
,and,CC,O
,Zambia,NNP,B-gpe
,.,.,O
Sentence: 337,Iran,NNP,B-gpe
,has,VBZ,O
,closed,VBN,O
,government,NN,O
,offices,NNS,O
,and,CC,O
,schools,NNS,O
,in,IN,O
,Tehran,NNP,B-geo
,for,IN,O
,two,CD,O
,days,NNS,O
,because,IN,O
,of,IN,O
,wind-blown,JJ,O
,dust,NN,O
,that,WDT,O
,has,VBZ,O
,polluted,VBN,O
,the,DT,O
,capital,NN,O
,.,.,O
Sentence: 338,Government,NN,O
,authorities,NNS,O
,have,VBP,O
,declared,VBN,O
,Tuesday,NNP,B-tim
,and,CC,O
,Wednesday,NNP,B-tim
,a,DT,O
,public,JJ,O
,holiday,NN,O
,",",",",O
,and,CC,O
,Iranian,JJ,B-gpe
,media,NNS,O
,say,VBP,O
,many,JJ,O
,domestic,JJ,O
,airline,NN,O
,flights,NNS,O
,have,VBP,O
,been,VBN,O
,canceled,VBN,O
,.,.,O
Sentence: 339,Medical,JJ,O
,authorities,NNS,O
,are,VBP,O
,advising,VBG,O
,people,NNS,O
,with,IN,O
,heart,NN,O
,and,CC,O
,respiratory,JJ,O
,problems,NNS,O
,to,TO,O
,stay,VB,O
,inside,RB,O
,.,.,O
Sentence: 340,Iran,NNP,B-gpe
,'s,POS,O
,Press,NNP,B-org
,TV,NNP,I-org
,says,VBZ,O
,Tehran,NNP,B-geo
,'s,POS,O
,Air,NNP,B-org
,Quality,NNP,I-org
,Control,NNP,I-org
,Company,NNP,I-org
,has,VBZ,O
,found,VBN,O
,the,DT,O
,amount,NN,O
,of,IN,O
,potentially,RB,O
,harmful,JJ,O
,particulate,NN,O
,in,IN,O
,the,DT,O
,air,NN,O
,has,VBZ,O
,reached,VBN,O
,dangerous,JJ,O
,levels,NNS,O
,.,.,O
Sentence: 341,The,DT,O
,dust,NN,O
,has,VBZ,O
,blown,VBN,O
,in,IN,O
,from,IN,O
,Saudi,NNP,B-geo
,Arabia,NNP,I-geo
,and,CC,O
,neighboring,JJ,O
,Iraq,NNP,B-geo
,",",",",O
,where,WRB,O
,a,DT,O
,severe,JJ,O
,sandstorm,NN,O
,recently,RB,O
,blanketed,VBD,O
,the,DT,O
,capital,NN,O
,",",",",O
,Baghdad,NNP,B-geo
,.,.,O
Sentence: 342,Sandstorms,NNS,O
,can,MD,O
,be,VB,O
,caused,VBN,O
,by,IN,O
,heavy,JJ,O
,winds,NNS,O
,blowing,VBG,O
,across,IN,O
,deserts,NNS,O
,",",",",O
,or,CC,O
,across,IN,O
,land,NN,O
,that,WDT,O
,has,VBZ,O
,lost,VBN,O
,its,PRP$,O
,fertile,JJ,O
,top,JJ,O
,soil,NN,O
,and,CC,O
,greenery,NN,O
,.,.,O
